timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-17T16:45:36,Tabular_FNN,ea23b0c1-942b-4549-af26-662abe48edcf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,30.69713763799996,4.0594711607205065e-05,1.3224266081718613e-06,6.107650659653332,26.814753788788323,10.0,2.7635641364004385e-05,0.0002206754543179,4.426377424444437e-05,0.0002925748699264,0.0,United States,USA,oregon,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671417236328123,machine,0.0,5.206896551724138,16.07241379310345,1.708588435732085,N,1.0,0.0
2026-06-17T18:01:50,Vision_Inception,884458f3-4a3a-407c-a480-157a6e7b81a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,259.8448656290002,0.0005769099342081,2.2202090959603604e-06,2.114250499502324,52.62096739531717,10.0,7.357390379497477e-05,0.003735513543964,0.0003488272725972,0.0041579147203561,0.0,United States,USA,oregon,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671417236328123,machine,4.280155642023346,53.011673151750976,47.32140077821012,5.657890720590079,N,1.0,0.0
2026-06-17T18:02:16,TimeSeries_BiLSTM,2efcacfe-409a-46a5-8919-9f093a157089,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.503034800000025,2.569194483901579e-05,1.7714874985348412e-06,3.277029858061539,41.82004156196312,10.0,6.5451755067991e-06,0.000157067070098,2.155515975000021e-05,0.0001851674053547,0.0,United States,USA,oregon,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671417236328123,machine,0.0,21.916666666666668,43.083333333333336,5.117689450581868,N,1.0,0.0
2026-06-17T18:03:12,CNN_10_Epochs,b46dc2cc-acc0-4280-bcf5-2193a5f128a7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,47.72203303599963,9.904881217456484e-05,2.0755363062559865e-06,4.170534799095651,48.07996448123711,10.0,3.090940695621647e-05,0.0006144974360419,6.845937728056318e-05,0.0007138662202787,0.0,United States,USA,oregon,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671417236328123,machine,11.11111111111111,25.75555555555556,63.77555555555556,7.740516493055556,N,1.0,0.0
2026-06-17T18:04:05,CNN_20_Epochs,c0a98a43-a6cc-4212-a4f0-9d0609787787,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,50.069456229000025,0.0001268609946075,2.533700266832818e-06,2.760403911983674,60.92304463333075,10.0,1.934586946165e-05,0.0008238528813039,7.111588595832421e-05,0.0009143146367239,0.0,United States,USA,oregon,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671417236328123,machine,3.125,40.875,65.33749999999999,7.936716397603353,N,1.0,0.0
2026-06-17T18:05:22,CNN_30_Epochs,58c56f12-deb7-4c9c-b049-3df316f61486,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.40711381900019,0.0001906114994535,2.561737576829854e-06,3.037342989380822,61.771793931702646,10.0,3.041570190523924e-05,0.001242905716546,0.0001004569002305,0.0013737783186818,0.0,United States,USA,oregon,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671417236328123,machine,4.166666666666667,36.458333333333336,65.6888888888889,7.983537409040663,N,1.0,0.0
2026-06-17T18:05:48,AI Carbon Footprint,b37e72d9-c6f6-48b9-8bc3-e1b120067911,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.651455403,2.873191230676899e-06,1.0836279680306957e-06,0.8155359008,19.415938761432926,10.0,4.856702820446257e-07,1.4269733637994886e-05,5.952306944444294e-06,2.0707710864483804e-05,0.0,United States,USA,oregon,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-121.1871,45.5999,12.671417236328125,machine,0.0,0.0,47.2,5.642387390136719,N,1.0,0.0
